"Id","groupId","matchId","assists","boosts","damageDealt","DBNOs","headshotKills","heals","killPlace","killPoints","kills","killStreaks","longestKill","maxPlace","numGroups","revives","rideDistance","roadKills","swimDistance","teamKills","vehicleDestroys","walkDistance","weaponsAcquired","winPoints","winPlacePerc"
630946,322275,17288,2,3,128.1,1,1,0,29,1229,1,1,0,28,26,0,0,0,0,0,0,2203,7,1511,0.8148
5848232,518632,2174,1,0,283,2,0,0,15,1182,2,2,5.31,49,47,0,0,0,0,0,0,141.6,4,1521,0.375
5587604,1124677,35574,0,0,0,0,0,0,81,1000,0,0,0,45,42,0,0,0,0,0,0,0,0,1499,0
146330,2698385,9948,0,0,69.79,1,0,0,34,1245,1,1,12.51,32,28,0,0,0,0,0,0,105.2,3,1454,0.129
766199,283318,16402,0,1,233.9,1,0,0,15,1188,2,1,30.78,27,26,1,0,0,0,0,0,1965,2,1452,0.7308
630758,314259,17098,0,0,336.8,3,2,1,3,1582,4,1,13.04,29,27,0,0,0,0,0,0,90.34,3,1519,0.0357
5650931,1358249,40867,0,4,701.7,0,1,1,1,1000,7,1,105.5,94,91,0,0,0,0,0,0,3063,5,1500,0.9785
1256988,996935,32697,0,0,0,0,0,0,49,973,0,0,0,27,22,0,0,0,0,0,0,1619,6,1504,0.5385
1123399,1075459,34462,0,2,110.2,0,0,0,38,1003,0,0,0,29,27,0,2335,0,0,0,0,1459,4,1467,0.7143
5790689,2666517,921,0,4,278.4,1,1,1,4,1447,5,2,104.4,49,48,0,0,0,0,0,0,3536,4,1582,1
1808201,1494042,43967,2,0,100.7,0,0,0,52,1000,0,0,0,28,28,0,2473,0,0,0,0,3584,4,1500,0.5185
3677246,1303262,39606,0,2,563.5,4,0,2,3,1000,5,2,20.97,24,24,0,0,0,0,0,0,1332,4,1500,0.6957
3856249,386274,18736,0,0,19.35,0,0,0,50,1010,0,0,0,24,23,0,0,0,0,0,0,969.3,3,1495,0.2174
5031261,365327,18255,0,0,49,0,0,0,94,1000,0,0,0,49,48,0,0,0,0,0,0,17.45,1,1500,0
5640092,801253,28209,1,1,99.33,0,0,0,63,1133,0,0,0,30,28,0,0,0,0,0,0,918.4,2,1493,0.4483
4136446,1054508,33988,0,0,0,0,0,0,64,1034,0,0,0,30,26,0,0,0,0,0,0,90.97,3,1513,0.3103
1092676,1105894,3513,0,1,60.38,0,0,1,28,1093,1,1,12.2,29,29,1,1009,0,0,0,0,2990,4,1535,0.5357
4594747,889224,30256,0,0,100,1,1,2,38,1125,1,1,0.8476,47,46,0,0,0,0,0,0,84.59,1,1483,0.0652
2381251,39670,10890,0,0,0,0,0,0,67,988,0,0,0,30,27,0,0,0,0,0,0,616.5,2,1489,0.2759
4521755,550802,22521,0,0,81.27,0,0,0,81,1000,0,0,0,30,29,0,0,0,0,0,0,149.3,6,1500,0.2069
5858310,200523,14499,0,0,10.19,0,0,0,88,1000,0,0,0,49,48,0,0,0,0,0,0,76.56,1,1500,0.0833
2547960,1489299,43856,0,0,0,0,0,0,51,1000,0,0,0,50,49,0,0,0,0,0,0,1578,4,1500,0.6939
2786957,210433,14726,0,0,0,0,0,0,88,980,0,0,0,50,48,0,0,0,0,0,0,15.71,1,1486,0.1224
3074536,1139432,35926,0,0,0,0,0,0,56,1114,0,0,0,96,96,0,0,0,0,0,0,1084,2,1460,0.6316
1728488,944238,31516,2,0,312,3,0,1,16,1114,2,1,53.05,29,28,0,0,0,0,0,0,2541,7,1514,0.75
5379294,17199,1037,0,0,40.85,0,0,0,30,990,1,1,8.24,29,27,0,0,0,0,0,0,361,2,1501,0.1786
3212062,1331297,40273,1,1,117.5,1,1,1,28,1006,1,1,18.63,31,30,2,941.1,0,0,0,0,1519,3,1497,0.6333
4044917,2612880,8006,0,0,200,0,2,0,16,1292,2,1,18.82,93,86,0,0,0,0,0,0,178.5,1,1511,0.1739
1235298,37123,10832,0,0,0,0,0,0,54,1000,0,0,0,42,39,0,0,0,0,0,0,1022,4,1500,0.5122
3797616,736074,26744,0,1,11.19,0,0,1,52,1074,0,0,0,47,47,0,0,0,0,0,0,1692,5,1523,0.7391
721691,1318483,39970,1,4,662.1,4,3,12,3,1000,6,3,140.6,28,27,0,6386,0,0,0,0,2063,7,1500,0.8889
1726179,843526,29178,0,0,0,0,0,0,86,1009,0,0,0,49,45,0,0,0,0,0,0,6.401,1,1490,0.0833
2732905,779323,27719,0,0,100,0,0,0,32,1000,1,1,4.753,84,82,0,0,0,0,0,0,250.8,4,1500,0.3614
2448800,57689,11273,0,0,0,0,0,0,80,1090,0,0,0,96,89,0,0,0,0,0,0,35.07,2,1525,0.1474
5397668,526370,21943,0,0,0,0,0,0,61,1214,0,0,0,29,29,0,0,0,0,0,0,1173,2,1541,0.5357
1050263,837054,29024,0,0,374.8,1,0,1,13,1019,2,1,17.11,47,46,0,351.2,0,0,0,0,2288,3,1507,0.8913
2110410,2657687,9030,0,0,189,0,0,0,19,1000,2,1,14.04,86,84,0,0,0,0,0,0,394.6,2,1500,0.3647
4993672,1549584,45214,0,0,312,3,0,0,29,1054,1,1,4.353,46,44,0,0,0,0,0,0,1219,4,1487,0.6
2194934,724957,26497,1,2,136.1,1,0,1,32,1000,0,0,0,22,21,0,0,0,0,0,0,1952,3,1500,0.8571
5228444,1058912,34082,0,0,0,0,0,0,94,986,0,0,0,28,28,0,872.8,0,0,0,0,253.6,2,1482,0.037
1719914,564559,22842,0,0,28.8,0,0,0,67,1000,0,0,0,21,20,0,0,0,0,0,0,29.3,1,1500,0.05
6145718,2633045,8462,0,0,0,0,0,0,89,1021,0,0,0,28,26,0,0,0,0,0,0,141.4,0,1520,0.1111
4780593,473042,20703,0,0,19.35,0,0,0,86,1148,0,0,0,49,48,0,0,0,0,0,0,54.9,1,1504,0.1458
3018495,1619280,46799,1,0,200.7,2,0,0,15,1000,2,1,5.522,22,21,0,0,0,0,0,0,177.5,2,1500,0.3333
2068109,1071218,34361,0,0,25.8,0,0,0,80,1044,0,0,0,47,44,0,0,0,0,0,0,71.32,2,1511,0.1304
1790235,694120,25786,0,0,0,0,0,0,58,1003,0,0,0,97,93,0,0,0,20.37,0,0,1372,1,1504,0.5104
1845875,174540,13898,0,0,0,0,0,0,96,1208,0,0,0,49,48,0,0,0,0,0,0,0,0,1448,0
2330985,795568,28079,0,2,117.9,0,0,1,51,1196,0,0,0,97,95,0,5322,0,23.6,0,0,2023,4,1577,0.8542
987830,1073273,34412,1,0,24.49,0,0,0,57,1038,0,0,0,44,44,0,2602,0,0,0,0,742.1,2,1549,0.4884
3809198,1259361,38635,0,0,28.8,0,0,0,49,1000,0,0,0,23,21,0,0,0,0,0,0,461.9,3,1500,0.5
3458514,436096,19899,0,0,0,0,0,0,62,1037,0,0,0,96,95,0,0,0,0,0,0,314.6,3,1513,0.4632
495162,347449,17839,2,5,763.3,5,0,1,1,1234,7,2,80.85,49,48,2,0,0,0,0,0,3476,4,1480,0.9583
4847697,609703,23844,0,0,0,0,0,0,79,1000,0,0,0,96,93,0,0,0,0,0,0,124.2,2,1500,0.2
4343770,1451088,42975,0,0,0,0,0,0,89,1000,0,0,0,30,28,0,0,0,0,0,0,8.731,0,1500,0.0345
3852748,228589,15153,0,0,82.96,0,0,0,81,996,0,0,0,46,45,0,0,0,0,0,0,117.4,2,1499,0.1556
4475564,1444403,42825,0,3,0,0,0,0,45,1049,0,0,0,98,97,0,0,0,0,0,0,1476,5,1514,0.7732
4663459,1048105,33846,0,0,0,0,0,0,97,977,0,0,0,27,25,0,0,0,0,0,0,20.68,1,1478,0
141686,1892782,5304,1,6,662.8,2,1,4,5,1000,3,1,28.9,25,24,1,4119,0,0,0,0,3034,5,1500,0.875
4375228,2579113,7245,0,0,0,0,0,0,36,1000,0,0,0,24,22,0,0,0,0,0,0,689.9,5,1500,0.913
5339856,622569,24148,0,0,0,0,0,0,77,1000,0,0,0,49,47,0,0,0,0,0,0,56.05,2,1500,0.2708
37610,1213850,37610,0,0,42.28,0,0,3,67,1156,0,0,0,27,26,0,0,0,0,0,0,781.2,4,1507,0.3077
4972587,536727,22188,0,0,0,0,0,0,64,1000,0,0,0,43,43,0,0,0,0,0,0,316.4,2,1500,0.3095
3073226,1080931,34588,0,0,0,0,0,0,66,926,0,0,0,29,28,0,0,0,0,0,0,21.89,1,1472,0.4286
3546317,1395953,41706,0,0,0,0,0,0,88,1020,0,0,0,29,24,0,0,0,47.98,0,0,25.77,0,1496,0.0357
1791938,770213,27511,0,0,0,0,0,0,96,1020,0,0,0,28,28,0,0,0,0,0,0,33.56,1,1511,0
3440476,186630,1417,0,0,38.95,0,0,0,74,1002,0,0,0,49,48,0,0,0,0,0,0,498.8,2,1516,0.2917
4459241,700487,25932,0,0,0,0,0,0,77,985,0,0,0,32,29,0,0,0,0,0,0,87.52,2,1508,0.1613
224650,444377,20078,0,2,118.4,1,0,1,28,1020,1,1,2.613,27,26,0,0,0,48.89,0,0,2172,2,1444,0.7308
2664319,700712,25938,0,2,124.5,0,0,1,62,1364,0,0,0,48,48,0,0,0,0,0,0,333.9,3,1574,0.4681
4305660,1173910,3670,0,2,350.8,1,0,2,30,1049,1,1,2.866,30,30,2,463.6,0,0,0,0,1459,2,1508,0.4828
3176938,1452109,4299,0,0,100,0,0,2,40,972,1,1,8.856,98,98,0,0,0,0,0,0,132.6,2,1466,0.3402
5752238,585671,23296,0,0,0,0,0,0,79,1005,0,0,0,48,47,0,0,0,0,0,0,237.1,1,1499,0.1702
3814704,1508205,44274,0,1,25.72,1,0,0,56,1000,0,0,0,22,21,0,0,0,0,0,0,1416,1,1500,0.2381
5178268,1568498,45649,0,0,200,1,0,1,40,994,1,1,1.925,49,47,0,0,0,0,0,0,97.35,2,1501,0.1875
415205,2231056,6068,0,0,0,0,0,0,65,1034,0,0,0,28,26,0,0,0,0,0,0,1017,3,1512,0.2963
2180612,88880,11989,0,1,100,0,1,0,26,1069,1,1,2.489,97,96,0,0,0,0,0,0,789.9,4,1486,0.6771
445627,1164341,36492,0,1,100,0,0,1,20,1000,1,1,15.31,21,21,0,0,0,0,0,0,2295,5,1500,0.85
4664895,1114566,35344,1,4,1352,6,1,3,1,1225,13,2,51.99,48,45,0,0,0,0,0,0,3061,3,1496,0.9787
1655681,706197,26067,0,0,30.8,0,0,0,67,1008,0,0,0,49,47,0,0,0,0,0,0,248.8,2,1409,0.4583
6066827,240221,15428,0,2,476.8,4,0,7,7,1036,4,1,21.6,28,27,0,0,0,0,0,0,1698,3,1497,0.6296
5268934,77303,11727,1,2,427.7,2,2,3,6,968,3,1,33.13,32,31,1,1460,0,0,0,0,1727,4,1427,0.7097
5118688,1629372,47040,1,0,193.4,1,0,0,31,1000,1,1,50.11,44,42,0,0.2085,0,0,0,0,886.8,2,1500,0.3256
3000050,788650,27927,0,1,19.35,0,0,1,61,1000,0,0,0,49,48,0,0,0,0,0,0,436,2,1500,0.4583
1169797,133128,13006,0,0,382.5,3,0,5,20,1253,2,1,50.12,28,27,2,0,0,0,0,0,292.4,3,1492,0.2222
2198058,864402,29666,0,0,74.2,1,0,0,38,1000,1,1,1.785,28,28,0,0,0,0,0,0,385.7,4,1500,0.2593
422724,159463,13587,0,3,90,0,0,8,29,1021,1,1,7.856,28,28,0,0,0,0,0,0,2609,6,1462,0.7037
4920217,1036847,33587,1,4,151.1,0,0,2,48,1299,0,0,0,27,24,0,1206,0,0,0,0,1639,4,1524,0.6538
1432100,1660482,4775,0,1,70.95,0,0,6,45,985,0,0,0,27,26,0,0,0,0,0,0,3089,6,1502,0.7692
6104234,1464322,4327,0,0,36.36,0,0,0,95,1000,0,0,0,49,46,0,0,0,0,0,0,56.75,0,1500,0
4371139,894025,3035,2,1,96,0,0,6,39,1000,0,0,0,20,20,0,0,0,0,0,0,895.6,2,1500,0.6842
3178046,1951502,5433,1,1,280.3,2,0,0,11,1000,3,1,11.46,29,29,0,0,0,0,1,0,900.8,3,1500,0.4286
3271407,1002909,32833,0,0,0,0,0,0,81,1000,0,0,0,26,25,0,0,0,0,0,0,175.1,1,1500,0
3268516,872364,29862,0,2,235.2,3,1,5,9,1115,3,2,46.07,49,49,1,0,0,0,0,0,1788,5,1459,0.75
4332669,944570,31527,0,0,0,0,0,0,67,1000,0,0,0,27,27,0,900.9,0,0,0,0,1922,3,1500,0.3846
653872,1329582,40228,0,0,0,0,0,0,83,1033,0,0,0,30,30,0,0,0,0,0,0,109.5,1,1501,0.1379
2549816,1572800,45745,0,1,0,0,0,3,51,1000,0,0,0,27,26,0,0,0,0,0,0,2368,5,1500,0.6154
1838165,2246469,6102,0,0,18.81,0,0,0,43,1000,0,0,0,21,20,0,0,0,0,0,0,30.07,3,1500,0.5
4124821,529054,22005,0,0,184.5,1,0,1,22,1339,2,2,8.214,48,46,1,0,0,0,0,0,111.4,2,1539,0.1702
3444406,1952815,5436,0,0,179.6,0,1,0,30,1142,1,1,8.138,93,92,0,0,0,0,0,0,460.3,4,1518,0.4891
2848433,2671606,9336,0,0,73.94,1,0,0,95,1030,0,0,0,29,29,0,0,0,0,0,0,63.01,1,1496,0
3816934,1609148,46565,1,2,241.5,0,0,3,28,1173,1,1,37.48,50,50,2,0,0,0,0,0,1730,8,1468,0.8367
2378343,2609641,7931,1,5,465.9,3,1,10,4,1278,5,3,39.27,29,28,0,0,0,0,0,0,3180,5,1512,0.9643
1734865,1229460,37966,0,0,0,0,0,0,69,1000,0,0,0,44,44,0,1313,0,0,0,0,526.8,2,1500,0.3256
2650897,101006,12258,0,1,157.1,0,0,1,35,1000,0,0,0,23,22,0,0,0,0,0,0,1811,4,1500,0.7727
770536,475042,20753,0,0,160.4,0,0,0,36,994,1,1,0,49,49,0,0,0,0,0,0,256.7,5,1497,0.2917
1798025,1040924,33682,0,0,0,0,0,0,56,945,0,0,0,31,31,0,0,0,0,0,0,1658,5,1478,0.7333
1941885,1447256,42889,0,0,69.58,1,0,0,88,1151,0,0,0,27,26,0,0,0,0,0,0,91.39,2,1566,0.1538
1843735,78038,11742,0,0,25.8,0,0,0,95,1042,0,0,0,29,29,0,0,0,0,0,0,25.51,1,1516,0
6158009,1048184,33848,0,1,225.8,0,0,1,15,1080,2,1,33.91,97,90,0,0,0,0,0,0,564.9,6,1495,0.6667
3411633,1322799,40069,0,0,18.1,1,0,0,93,1028,0,0,0,50,50,0,0,0,0,0,0,32.37,2,1518,0.0612
6118315,807049,28332,1,2,441.8,1,0,0,3,1051,6,2,105.6,49,49,0,0,0,47.7,0,0,2563,4,1469,0.9167
3803543,1003274,32841,4,4,268.1,1,2,5,5,1108,3,2,33.17,27,24,0,0,0,0,0,0,2545,6,1501,0.8846
1717979,480668,20882,0,2,114,1,0,1,23,1024,2,1,21.96,49,46,0,0,0,0,0,0,88.58,1,1502,0.2708
3517131,79477,11776,0,0,31.2,0,0,0,53,1181,0,0,0,28,28,0,0,0,0,0,0,44.61,2,1473,0.037
2594207,559144,22709,0,0,122.5,0,0,0,83,1000,0,0,0,29,28,0,0,0,0,0,0,53.64,2,1500,0.1429
1120047,925488,31079,0,2,230.1,2,1,4,11,1000,2,1,11.58,20,20,0,0,0,0,0,0,853.6,3,1500,0.5789
1587322,666445,25153,0,0,267.6,1,0,0,39,1322,1,1,11.67,49,46,0,0,0,3.983,0,0,198.9,1,1578,0.3333
2524861,456701,20358,0,0,0,0,0,0,77,1002,0,0,0,27,25,0,0,0,0,0,0,1.98,0,1503,0.1154
5145561,2651811,8890,0,3,121,1,0,2,25,1000,1,1,7.699,49,49,1,621,0,312.7,0,0,2507,5,1500,0.8958
4500428,1332546,402,1,0,53.17,0,0,0,31,1088,1,1,69.41,49,48,0,0,0,0,0,0,1021,3,1491,0.5833
5207740,28245,10636,1,1,562.3,3,2,5,2,1300,7,3,32.32,27,25,0,0,0,15.44,0,0,3437,8,1469,0.8462
2340046,1199084,37282,0,1,173.8,1,0,0,26,1095,1,1,62.93,29,28,0,0,0,0,0,0,1885,6,1523,0.7143
656761,1457644,43119,2,0,954.8,0,6,0,3,1000,10,1,120.4,14,9,0,3602,0,0,0,0,1444,18,1500,0.8462
4929558,1479970,43647,0,0,0,0,0,0,70,1000,0,0,0,48,43,0,0,0,0,0,0,65.01,1,1500,0.2553
4256193,479925,20868,0,1,0,0,0,1,66,1005,0,0,0,26,25,0,0,0,0,0,0,731.8,3,1508,0.4
4735838,1393679,41657,0,0,27.93,0,0,0,59,1026,0,0,0,99,98,0,0,0,0,0,0,412.7,6,1497,0.5306
1453716,728881,26590,0,0,0,0,0,0,61,1292,0,0,0,46,42,0,0,0,0,0,0,29.9,0,1532,0.4667
2207368,1281251,39114,1,2,80,0,0,0,70,999,0,0,0,28,27,0,0,0,0,0,0,635.4,1,1498,0.1852
3385404,140904,13174,0,1,213,0,0,2,71,1043,0,0,0,29,28,0,0,0,0,0,0,195,2,1460,0.2857
294151,502732,21390,0,2,560.8,4,2,6,2,1043,5,1,145.6,27,26,1,1598,0,0,0,0,3305,8,1511,0.6923
5448084,65201,11444,2,3,329.6,3,2,5,2,1114,4,1,58.44,27,27,1,0,0,0,0,0,3358,3,1506,1
3872638,1125161,35586,0,2,318.7,2,0,3,2,1000,4,1,12.37,22,22,2,1660,0,0,0,0,1633,3,1500,1
4469865,1184176,36952,0,2,328.5,2,2,6,20,1000,2,1,71.65,49,46,0,0,0,0,0,0,1852,5,1500,0.7083
3841847,1300148,3953,0,0,0,0,0,0,59,1000,0,0,0,23,20,0,0,0,0,0,0,0,0,1500,0
4061133,645779,24693,0,0,0,0,0,0,77,1130,0,0,0,31,29,0,0,0,0,0,0,222.8,2,1482,0.1333
3465324,742042,26881,1,0,96.48,0,0,0,53,995,0,0,0,91,87,0,2908,0,0,0,0,797.6,5,1482,0.5
2546514,1425031,42387,0,2,188.9,0,0,1,35,1020,1,1,12.65,29,29,1,0,0,0,0,0,1874,4,1503,0.6429
1704377,2574404,7134,0,0,78.88,0,0,0,73,1027,0,0,0,28,28,0,0,0,0,0,0,163,4,1506,0.2593
3182688,8483,10186,0,0,86.04,0,0,0,91,982,0,0,0,96,95,0,0,0,0,0,0,8.239,0,1484,0.0526
1667263,1221764,37783,0,7,311.2,0,0,4,25,1062,1,1,118.1,98,92,0,4352,0,0,0,0,2801,8,1511,0.8041
5687548,237545,15366,0,0,0,0,0,0,73,1027,0,0,0,28,27,0,0,0,0,0,0,149.1,1,1451,0.4444
5978988,904706,30599,0,4,155.7,0,0,2,28,1124,1,1,14.79,95,93,0,0,0,0,0,0,1109,5,1557,0.7234
2606278,1100708,35020,1,1,0,0,0,5,47,1054,0,0,0,27,26,1,950.6,0,0,0,0,2752,3,1529,0.8462
3109612,1144612,3603,0,4,179.3,2,0,1,30,1163,1,1,2.236,27,27,1,3837,0,0,0,0,1738,7,1521,0.6154
4724621,871755,29844,0,3,121.1,0,0,3,53,1094,0,0,0,28,28,0,0,0,0,0,0,2737,3,1514,0.7407
1526657,968475,32057,0,0,100,1,1,0,36,1000,1,1,3.714,49,47,0,0,0,0,0,0,90.25,2,1500,0.2083
3672029,1066825,34265,2,9,876.1,5,2,4,1,1117,10,2,259.8,47,46,1,0,0,0,0,0,4398,6,1504,1
5210893,186316,14171,1,1,113.9,0,0,2,55,1204,0,0,0,28,27,1,0,0,0,0,0,1626,5,1546,0.5185
3457211,378284,18558,0,0,70.73,0,0,0,75,1009,0,0,0,96,96,0,0,0,0,0,0,16.73,1,1507,0.2526
2982615,4312,10096,0,1,48.84,0,1,2,32,1000,1,1,49.33,49,47,0,904.4,0,3.921,0,0,826.3,8,1500,0.625
2047024,132452,12994,0,0,100,0,0,0,23,1000,1,1,7.082,71,71,0,0,0,0,0,0,604.7,10,1500,0.6429
3254789,256226,15801,0,0,30.97,1,0,0,80,1000,0,0,0,47,43,0,0,0,0,0,0,131.4,3,1500,0.1087
4003659,1046984,33821,0,0,0,0,0,0,71,1075,0,0,0,94,93,0,0,0,0,0,0,135.3,3,1484,0.2903
5629324,250843,15667,0,2,613.8,2,2,1,2,1315,6,4,110.6,31,31,0,0,0,0,0,0,3389,9,1516,0.9
1370124,19143,10424,0,0,110,1,0,0,37,1000,0,0,0,20,17,0,0,0,34.21,0,0,942.4,2,1500,0.6842
4215188,1620608,46828,1,4,301.8,2,1,2,8,1067,3,2,50.06,49,47,1,471,0,0,0,0,2237,8,1497,0.6875
205744,77412,1172,2,0,48,0,0,0,42,1000,0,0,0,18,16,0,0,0,0,0,0,1147,2,1500,0.2941
3587618,259040,15862,0,0,195.1,1,1,0,41,1000,1,1,2.681,28,28,1,0,0,0,0,0,302.1,2,1500,0.3333
3674695,1185959,36998,0,0,100,0,1,0,37,1067,1,1,0.7476,99,97,0,0,0,0,0,0,144.8,2,1479,0.3878
5466533,993823,32623,2,7,396.6,1,0,1,7,1054,3,2,38.46,28,26,0,0,0,75.16,0,0,3236,5,1497,0.9259
3976670,2222160,6048,1,0,85,1,0,0,43,1000,0,0,0,23,22,0,1610,0,0,0,1,387.5,3,1500,0.5455
4280941,1600809,46379,0,0,100,0,0,0,30,1000,1,1,10.88,47,47,0,0,0,0,0,0,262.6,1,1490,0.1522
5695239,632733,24385,0,0,11.19,1,0,0,44,989,1,1,0,28,28,0,0,0,0,0,0,338.8,3,1409,0.2222
1061478,1332876,40308,0,0,249.8,0,1,0,15,1050,2,1,164.7,90,88,0,0,0,0,0,0,1112,8,1514,0.6966
2065944,973147,32159,1,5,129.4,0,0,1,22,1012,1,1,206.9,47,41,0,3820,0,0,0,1,3226,8,1518,0.8913
6163519,1547183,45155,0,3,294,0,1,2,6,1054,3,1,22.75,97,90,0,0,0,117.8,0,0,3206,7,1469,0.9479
1630554,2529804,674,1,1,294.4,3,1,9,8,1075,4,1,6.408,25,24,0,0,0,0,0,0,785.9,3,1500,0.25
932150,1611307,46615,0,0,91.59,0,0,0,86,1102,0,0,0,50,48,0,0,0,0,0,0,204.3,1,1519,0.102
1575169,127342,12878,1,0,341,2,0,1,15,1604,2,1,48.82,26,25,0,0,0,0,0,0,193.1,3,1575,0.68
719114,1203831,37387,0,0,0,0,0,0,96,1190,0,0,0,49,49,0,0,0,0,0,0,41.12,1,1478,0.0208
1057939,1175499,36752,1,0,39.8,1,1,1,37,1263,1,1,16.17,27,27,0,0,0,0,0,0,279.8,5,1502,0.4615
5405522,920502,30963,0,0,0,0,0,0,91,1000,0,0,0,27,25,0,0,0,0,0,0,15.29,1,1500,0
4339176,1242183,38247,0,0,0,0,0,0,60,1000,0,0,0,22,22,0,0,0,0,0,0,413.8,3,1500,0.1429
4900881,118877,12679,0,0,154.2,0,0,0,32,1029,1,1,9.827,97,96,0,0,0,0,0,0,1069,4,1502,0.6771
2389780,420450,19537,0,1,100,0,1,1,27,995,1,1,40.63,47,46,0,817.3,0,0,0,0,909,1,1499,0.5652
2982850,15597,10337,1,5,516.6,1,1,6,5,1259,4,1,87.36,27,24,2,0,0,0,0,0,2470,3,1573,0.8462
697262,242867,15487,0,6,24.45,0,0,4,46,1176,0,0,0,26,25,0,5202,0,0,0,0,1848,7,1522,0.8
3247226,2614942,8049,0,0,241.3,2,1,3,44,1177,1,1,12.22,26,26,0,0,0,0,0,0,69.32,2,1510,0.04
370216,847399,29268,0,0,251.4,0,0,0,21,1320,2,1,15.02,95,93,0,0,0,0,0,0,1073,4,1553,0.6064
20143,446886,20143,0,0,37.05,0,0,0,65,1000,0,0,0,48,46,0,0,0,0,0,0,302.7,2,1500,0.4468
165808,854421,29427,0,0,0,0,0,0,51,1000,0,0,0,95,94,0,120.9,0,0,0,0,1903,6,1500,0.7553
3481813,1485782,43779,2,2,496.9,3,1,2,6,1281,4,1,131.8,28,27,1,0,0,0,0,1,2612,6,1498,0.7407
2809647,1227226,37915,0,1,35.28,0,0,0,44,1000,0,0,0,49,49,0,0.0042,0,24.88,0,0,2932,4,1500,0.9375
5805831,399346,19044,0,0,0,0,0,0,91,1043,0,0,0,27,26,0,0,0,0,0,0,128.7,0,1515,0
4987760,1265667,38779,0,0,23.24,0,0,0,72,1000,0,0,0,29,27,0,0,0,0,0,0,217.2,2,1500,0.1071
6200383,1034389,3352,1,7,688.5,4,2,3,1,1272,8,3,92.68,27,27,1,5949,0,0,0,0,3389,6,1446,1
5077764,210573,1472,0,0,253.2,3,1,0,21,1135,2,1,11.08,28,26,0,0,0,0,0,0,217.5,1,1533,0.4074
2537069,1000920,32785,1,4,455.9,3,1,0,9,1048,3,2,23.39,28,28,1,1024,0,0,0,0,1034,3,1519,0.8148
1966985,98643,121,0,0,149,1,0,0,22,1000,1,1,13.5,22,21,1,0,0,0,0,0,814.8,3,1500,0.7143
2774872,608202,2380,0,0,0,0,0,0,62,1000,0,0,0,28,26,0,0,0,0,0,0,222.3,3,1500,0.4074
3142596,1203018,37369,1,0,100,1,0,0,37,1094,1,1,2.594,27,27,0,0,0,0,0,0,158.1,3,1485,0.1923
218008,152692,13436,1,8,218.8,0,2,5,3,1192,4,2,61.47,50,48,0,423.1,0,0,0,0,3767,4,1506,1
315296,1431596,42536,0,0,136.3,1,0,0,18,1052,2,2,57.37,28,28,1,0,0,0,0,0,1064,5,1506,0.6296
4346591,1578882,45886,0,0,187.5,1,1,0,34,1000,1,1,3.742,27,26,0,1513,0,0,0,0,605.9,3,1500,0.2308
3383281,45299,11004,1,0,453.9,2,1,5,29,1000,5,1,39.82,27,24,0,0,0,0,0,0,2796,15,1500,0.8462
4706567,37326,10837,0,0,0,0,0,0,64,1000,0,0,0,22,20,0,0,0,0,0,0,0,0,1500,0
4778760,387097,18754,0,0,59.34,0,0,0,55,983,0,0,0,26,25,0,0,0,0,0,0,356.3,3,1494,0.6
5650530,1337844,40400,0,0,96.76,0,0,1,39,920,1,1,1.175,46,41,0,0,0,0,0,0,92.32,3,1450,0.0889
4130585,789558,27944,0,1,0,0,0,0,63,1148,0,0,0,97,97,0,0,0,0,0,0,267.1,3,1373,0.5208
2801537,862269,29614,1,2,296.4,3,0,1,4,1127,4,1,78.79,26,24,1,6666,0,0,0,0,2158,3,1450,0.72
1832258,115467,125,0,0,93.85,0,0,0,69,1134,0,0,0,96,96,0,0,0,0,0,0,61.74,1,1496,0.3158
640993,762466,27339,0,0,154.2,0,0,0,64,1103,0,0,0,48,48,1,0,0,0,0,0,615.6,4,1516,0.4681
3323132,336269,17591,0,0,0,0,0,0,70,1068,0,0,0,49,49,0,0,0,0,0,0,402.3,2,1490,0.3542
2407491,1210520,37533,0,0,0,0,0,0,62,1138,0,0,0,30,29,0,0,0,0,0,0,296.2,5,1512,0.4828
4444420,25922,10579,0,0,0,0,0,0,77,951,0,0,0,48,45,0,0,0,0,0,0,81.73,0,1475,0.1489
6187421,1100565,35018,0,0,100,0,0,0,31,1069,1,1,19.35,98,96,0,0,0,0,0,0,1796,3,1504,0.7216
4514591,225405,15083,0,0,129.6,1,0,1,48,1000,0,0,0,45,42,1,488.3,0,0,0,0,2821,6,1500,0.7273
3645242,2531794,6753,1,3,235.8,1,1,4,16,1000,2,2,7.864,49,46,1,0,0,0,0,0,1272,5,1500,0.7917
725369,1480157,43653,0,4,71.53,0,0,2,55,1000,0,0,0,48,47,0,3414,0,0,0,0,2919,4,1500,0.7021
4602557,1248552,38394,0,0,49.3,0,0,0,56,997,0,0,0,45,45,0,0,0,0,0,0,1326,5,1497,0.5227
1740392,1475915,43553,0,0,163.8,2,0,0,84,1128,0,0,0,29,29,0,0,0,0,0,0,101.8,2,1522,0.0714
3537290,986903,32466,0,0,0,0,0,0,84,1108,0,0,0,49,48,0,0,0,0,0,0,30.93,1,1468,0.1458
2266368,910821,30740,0,0,100,1,0,2,37,1158,1,1,2.805,28,28,0,0,0,0,0,0,303.7,3,1501,0.4444
4054334,341477,17703,0,0,110,2,1,0,16,1000,2,2,3.439,23,20,0,0,0,0,0,0,15.57,1,1500,0.0454
